danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,album_uri,track_number,track_name,album_name,album_img,album_release_date,album_release_year,artist_img
0.411,0.898,7.0,-10.237,1.0,0.0373,0.733,0.201,0.514,0.862,156.172,4wPV3q7bbzDYlyvwK5hpAq,153920.0,4.0,0Pab6zdffph0qRBa5FeGQY,10.0,Poor Heart,At The Roxy (Atlanta  93),https://i.scdn.co/image/3872213aedca03c0510f453c54c3948b5b1fb014,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.404,0.701,11.0,-10.795,0.0,0.0334,0.806,0.726,0.703,0.472,102.346,0QHUyx6XHyyMfJ8egEUAfS,949347.0,4.0,0Pab6zdffph0qRBa5FeGQY,11.0,David Bowie/Moby Dick,At The Roxy (Atlanta  93),https://i.scdn.co/image/3872213aedca03c0510f453c54c3948b5b1fb014,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.387,0.665,7.0,-10.3,1.0,0.0342,0.639,0.299,0.92,0.566,136.709,2Vw5zj5wU0V4F6S4RNPDsb,492107.0,4.0,0Pab6zdffph0qRBa5FeGQY,12.0,Runaway Jim,At The Roxy (Atlanta  93),https://i.scdn.co/image/3872213aedca03c0510f453c54c3948b5b1fb014,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.497,0.791,9.0,-9.905,0.0,0.0462,0.738,0.208,0.232,0.437,108.758,6Ay9BBTFdthcRnDFAUfhnX,463733.0,4.0,0Pab6zdffph0qRBa5FeGQY,13.0,It's Ice,At The Roxy (Atlanta  93),https://i.scdn.co/image/3872213aedca03c0510f453c54c3948b5b1fb014,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.555,0.825,9.0,-8.981,1.0,0.0409,0.756,0.29,0.287,0.669,156.322,2InYFNotcgxPDoLOY8Ad98,181720.0,4.0,0Pab6zdffph0qRBa5FeGQY,14.0,Paul and Silas,At The Roxy (Atlanta  93),https://i.scdn.co/image/3872213aedca03c0510f453c54c3948b5b1fb014,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.46,0.664,0.0,-11.046,1.0,0.065,0.758,0.803,0.368,0.229,123.944,7s3KczePDPYuvyuWalGTCx,1276773.0,4.0,0Pab6zdffph0qRBa5FeGQY,15.0,You Enjoy Myself,At The Roxy (Atlanta  93),https://i.scdn.co/image/3872213aedca03c0510f453c54c3948b5b1fb014,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.492,0.658,9.0,-13.001,1.0,0.051,0.757,0.209,0.66,0.762,122.247,5G151pLwjmxD5C7oX2Pcu2,394467.0,4.0,0Pab6zdffph0qRBa5FeGQY,16.0,Ya Mar,At The Roxy (Atlanta  93),https://i.scdn.co/image/3872213aedca03c0510f453c54c3948b5b1fb014,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.496,0.917,4.0,-12.56,0.0,0.0625,0.13,0.856,0.451,0.214,99.894,2F4cYWa1bfmtVRZ2xx8DnL,174533.0,4.0,0Pab6zdffph0qRBa5FeGQY,17.0,Big Ball Jam,At The Roxy (Atlanta  93),https://i.scdn.co/image/3872213aedca03c0510f453c54c3948b5b1fb014,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.405,0.239,9.0,-19.016,1.0,0.0662,0.888,0.147,0.71,0.476,200.691,2SetqzSZAu4SWwCkMvBuyt,206107.0,3.0,0Pab6zdffph0qRBa5FeGQY,18.0,Lawn Boy,At The Roxy (Atlanta  93),https://i.scdn.co/image/3872213aedca03c0510f453c54c3948b5b1fb014,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.46,0.843,5.0,-8.852,1.0,0.0478,0.749,0.848,0.923,0.745,113.77,4VaI5wMyWjsXasIPZeRokD,396173.0,4.0,0Pab6zdffph0qRBa5FeGQY,19.0,Funky Bitch,At The Roxy (Atlanta  93),https://i.scdn.co/image/3872213aedca03c0510f453c54c3948b5b1fb014,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.381,0.846,9.0,-11.616,1.0,0.0843,0.511,0.283,0.73,0.707,174.299,6y4xqbjoCnjH44ddxBxnaU,218427.0,4.0,0Pab6zdffph0qRBa5FeGQY,20.0,My Sweet One,At The Roxy (Atlanta  93),https://i.scdn.co/image/3872213aedca03c0510f453c54c3948b5b1fb014,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.42,0.949,11.0,-7.015,0.0,0.061,0.428,0.862,0.832,0.649,94.258,1PqACrlHMVciblQ6kJxE3d,366653.0,4.0,5ebt5arrEsE5EqPWtOBkJR,1.0,Chalk Dust Torture,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.353,0.753,9.0,-9.184,1.0,0.0407,0.622,0.621,0.413,0.521,79.169,4WWe5pysO4x4y1AT0ciwqH,311440.0,4.0,5ebt5arrEsE5EqPWtOBkJR,2.0,Guelah Papyrus,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.387,0.902,8.0,-7.848,1.0,0.0744,0.485,0.132,0.847,0.451,162.446,41SaZVMZbkjZ4bUE4dTqUC,350933.0,4.0,5ebt5arrEsE5EqPWtOBkJR,3.0,Rift,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.553,0.8,0.0,-9.089,1.0,0.0597,0.51,0.0741,0.467,0.668,155.53,0jTleYrdz1dRE0f78nXTLd,339667.0,4.0,5ebt5arrEsE5EqPWtOBkJR,4.0,Mound,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.372,0.753,2.0,-7.983,1.0,0.0364,0.728,0.505,0.381,0.583,100.097,45FoQmlbpQBhl3SnGyWU7U,753533.0,4.0,5ebt5arrEsE5EqPWtOBkJR,5.0,Stash,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.32,0.455,2.0,-7.742,1.0,0.0312,0.679,0.00268,0.183,0.057,100.05,18XJpJtd74tWgX7pZrUyNz,118667.0,4.0,5ebt5arrEsE5EqPWtOBkJR,6.0,Kung,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.326,0.916,2.0,-7.032,0.0,0.0623,0.37,0.78,0.707,0.662,98.881,08zTUNa8A2TAF3Rn7XchGp,64813.0,4.0,5ebt5arrEsE5EqPWtOBkJR,7.0,Stash,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.332,0.738,7.0,-11.764,1.0,0.228,0.776,0.629,0.996,0.393,195.932,78two87Hs4Yl27hF7yjPBe,301693.0,4.0,5ebt5arrEsE5EqPWtOBkJR,8.0,Glide,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.399,0.701,7.0,-8.398,1.0,0.0441,0.672,0.416,0.754,0.209,95.978,59qyjr8ZvpI3yLGQ3Cj4fo,390267.0,4.0,5ebt5arrEsE5EqPWtOBkJR,9.0,"My Friend, My Friend",LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.448,0.704,1.0,-8.463,1.0,0.0415,0.753,0.652,0.757,0.601,98.652,5ZNQs6w8hxDeGrbxa7VjL9,806080.0,4.0,5ebt5arrEsE5EqPWtOBkJR,10.0,Reba,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.52,0.366,4.0,-15.753,0.0,0.38,0.899,9.45e-4,0.199,0.212,102.07,13Kqg84aKG1aV5VwKRFAWU,89613.0,5.0,5ebt5arrEsE5EqPWtOBkJR,11.0,Trey Thanks,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.53,0.347,0.0,-13.775,1.0,0.0422,0.862,0.00295,0.48,0.364,137.405,0hUHQIUm0UToFa8AMAX8SB,210720.0,4.0,5ebt5arrEsE5EqPWtOBkJR,12.0,Satin Doll,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.523,0.927,2.0,-6.92,1.0,0.134,0.447,0.00236,0.714,0.405,122.856,3Wwpml0l0KRVMkZKD1MUwf,261640.0,4.0,5ebt5arrEsE5EqPWtOBkJR,13.0,Cavern,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.504,0.59,5.0,-22.328,1.0,0.0648,0.437,0.963,0.402,0.512,100.781,7ILVqyClaOvwoPAuiYDtLx,51133.0,4.0,5ebt5arrEsE5EqPWtOBkJR,14.0,David Bowie,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.516,0.308,9.0,-15.622,1.0,0.0322,0.874,0.839,0.113,0.577,99.778,27NLbC5Nqh5LNT5AiRtsBr,146787.0,4.0,5ebt5arrEsE5EqPWtOBkJR,15.0,Jessica,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.366,0.879,0.0,-8.288,1.0,0.0341,0.593,0.893,0.16,0.515,102.215,3CbODvWgqsN7weiJ9SREwn,618240.0,4.0,5ebt5arrEsE5EqPWtOBkJR,16.0,David Bowie,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.513,0.544,2.0,-11.752,1.0,0.0446,0.748,0.0644,0.154,0.674,83.737,5AJrlGaevCovjoRSbhvKBn,120480.0,4.0,5ebt5arrEsE5EqPWtOBkJR,17.0,Have Mercy,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.263,0.954,4.0,-7.668,0.0,0.053,0.495,0.952,0.754,0.658,102.161,6nHYV0WWo6R1DVITTIieyd,271253.0,4.0,5ebt5arrEsE5EqPWtOBkJR,18.0,David Bowie,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.292,0.123,2.0,-23.667,0.0,0.0304,0.911,0.862,0.32,0.0937,163.516,5o1uXJU7R8IHUXFRTjgiwP,182600.0,4.0,5ebt5arrEsE5EqPWtOBkJR,19.0,The Horse,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.513,0.581,7.0,-8.559,1.0,0.03,0.837,8.67e-4,0.106,0.276,103.505,4Po6IOq6PhWKhpe8bfoGwR,305867.0,4.0,5ebt5arrEsE5EqPWtOBkJR,20.0,Silent In The Morning,LivePhish 05/08/93,https://i.scdn.co/image/9c412362c332253de53f39f696cae355e414cc1b,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.257,0.016,8.0,-24.545,1.0,0.0375,0.963,0.0764,0.375,0.201,84.88,5OpG55TvLxcbxoqqtRu0pn,128293.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,1.0,Lengthwise,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.312,0.929,2.0,-7.675,1.0,0.0425,0.22,0.905,0.446,0.471,97.188,6QTBokfpjJfJe8l0ePMPSR,359173.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,2.0,Llama,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.693,0.443,2.0,-12.208,1.0,0.0722,0.443,0.547,0.719,0.543,155.599,58iTJoRtg58pXPx1CEC0Hq,378733.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,3.0,Makisupa Policeman,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.449,0.707,7.0,-9.974,0.0,0.0401,0.544,0.825,0.849,0.584,116.706,4sdbddAl3DwxgwvSlTobSj,571747.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,4.0,Foam,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.353,0.623,2.0,-9.605,0.0,0.0358,0.734,0.464,0.987,0.538,94.454,42aSCCihuunw4lQO1B1EMg,731880.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,5.0,Stash,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.652,0.407,4.0,-15.805,1.0,0.0459,0.747,1.83e-4,0.219,0.563,113.35,1Ajyky3hDWgiuIF8jXRmbv,216493.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,6.0,Ginseng Sullivan,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.41,0.671,7.0,-8.377,1.0,0.031,0.453,0.496,0.119,0.582,101.867,79R1hwDXkkXYJowUMJt9J5,919920.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,7.0,Fluffhead,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.596,0.947,7.0,-9.224,1.0,0.048,0.602,0.0329,0.32,0.923,142.327,25bpTT091f3xZgP3cUdSgP,141507.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,8.0,My Mind's Got A Mind Of Its Own,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.498,0.562,9.0,-9.267,1.0,0.0306,0.5,0.868,0.452,0.272,78.224,3JsXgagWYadmFjkhyIs1jo,210827.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,9.0,Horn,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.389,0.557,4.0,-9.997,0.0,0.0366,0.709,0.811,0.586,0.385,101.272,2FrtdE9SrpXRxyTgo9TrV9,1173067.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,10.0,David Bowie,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.46,0.73,7.0,-8.972,0.0,0.0424,0.425,0.77,0.204,0.754,153.149,3kQ4sJ0638MdQ7frr26Vuc,128373.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,11.0,Buried Alive,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.375,0.772,8.0,-8.65,1.0,0.0413,0.672,0.447,0.641,0.504,161.364,4VnK61WVKAB86aZ4JTXI0E,353747.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,12.0,Rift,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.485,0.689,0.0,-7.547,1.0,0.0503,0.6,0.766,0.37,0.725,119.414,0BTIzMS3SWc9NPMRYOgiq7,949627.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,13.0,Bathtub Gin,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.547,0.775,9.0,-10.773,1.0,0.0734,0.493,0.0804,0.746,0.826,113.446,0IocQC1rK9Im94wg2uSG4g,370360.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,14.0,Ya Mar,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.437,0.7,5.0,-8.607,1.0,0.057,0.419,0.827,0.4,0.493,113.604,44RrdLxbCjpEQI0iTw3NGr,748e3,4.0,1tCLfJX6HTSh5mfPcJG5zK,15.0,Mike's Song,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.391,0.375,5.0,-11.146,1.0,0.03,0.87,0.562,0.68,0.218,130.965,3MtfJqE34GaB7EN6OiK1Sk,498947.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,16.0,Lifeboy,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.431,0.535,9.0,-11.124,1.0,0.0348,0.784,0.873,0.301,0.898,116.625,0A9wGCXswxfJ0NLryi6nbE,99400.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,17.0,The Oh Key Pah Ceremony,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.411,0.852,7.0,-8.146,1.0,0.0792,0.604,0.0392,0.747,0.641,135.367,7zHZMJ0HP3xlRvcAM79tBC,409987.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,18.0,Suzy Greenberg,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.12,0.276,8.0,-29.655,1.0,0.0501,0.905,NA,0.704,0.0388,78.04,50PTO0IyRBiAmCCDeHMJr6,194840.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,19.0,Amazing Grace,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.351,0.929,0.0,-5.735,1.0,0.115,0.235,NA,0.943,0.337,127.614,20SGBUgIr0TPKVwXX6Xe7A,218760.0,4.0,1tCLfJX6HTSh5mfPcJG5zK,20.0,Highway To Hell,LivePhish 8/13/93,https://i.scdn.co/image/84931c084a91af7eaca17dc14eda1d1f836cb597,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.407,0.904,9.0,-6.791,1.0,0.0471,0.0721,0.811,0.829,0.854,94.917,6GQdOO7QJ1l4h5UBZgJuTA,376600.0,4.0,3pkHt0V0LB4SR79KJlZnse,1.0,Chalk Dust Torture,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.497,0.62,6.0,-9.752,0.0,0.0481,0.471,0.478,0.413,0.584,77.5,4FGcEDfQbG06aKSvb5PNH4,367933.0,4.0,3pkHt0V0LB4SR79KJlZnse,2.0,Guelah Papyrus,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.379,0.694,5.0,-9.706,1.0,0.0339,0.488,0.927,0.805,0.383,98.756,14vDwhRD9qOmxZeaZuCSTn,901333.0,4.0,3pkHt0V0LB4SR79KJlZnse,3.0,The Divided Sky,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.34,0.15,7.0,-23.476,1.0,0.0364,0.718,0.687,0.171,0.165,86.758,0PHs9sbpVjynkbeiqd10hQ,126627.0,4.0,3pkHt0V0LB4SR79KJlZnse,4.0,The Horse,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.473,0.427,7.0,-11.661,1.0,0.0286,0.844,0.00292,0.109,0.243,106.399,5MlQFPGheSPwKC2mgTxLWx,291507.0,4.0,3pkHt0V0LB4SR79KJlZnse,5.0,Silent In The Morning,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.519,0.694,0.0,-10.363,1.0,0.0417,0.399,0.688,0.637,0.364,116.476,1UH7YjPr8ttzblJUSfmAH2,541600.0,4.0,3pkHt0V0LB4SR79KJlZnse,6.0,It's Ice,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.386,0.804,0.0,-8.41,1.0,0.0496,0.445,0.435,0.141,0.956,149.811,1UFjPQydo0DMasvaYN2Tdh,226600.0,4.0,3pkHt0V0LB4SR79KJlZnse,7.0,Sparkle,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.43,0.718,1.0,-8.249,0.0,0.0289,0.436,0.78,0.707,0.744,127.86,6f3iZqyXkkr3laypJoHe8x,755333.0,4.0,3pkHt0V0LB4SR79KJlZnse,8.0,Split Open And Melt,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.42,0.457,0.0,-12.062,1.0,0.036,0.71,0.0417,0.411,0.495,112.025,2F7hwUxVW3Y7kLvsCgemHc,522267.0,4.0,3pkHt0V0LB4SR79KJlZnse,9.0,Esther,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.491,0.833,7.0,-9.851,1.0,0.0834,0.144,0.126,0.267,0.77,166.105,7LBDZwgTUorF5GvSm3h6Q0,182360.0,4.0,3pkHt0V0LB4SR79KJlZnse,10.0,Poor Heart,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.491,0.87,9.0,-6.682,1.0,0.089,0.313,3.83e-4,0.673,0.599,121.004,6lVGmsEat33FrWJA2zQyl3,268240.0,4.0,3pkHt0V0LB4SR79KJlZnse,11.0,Cavern,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.384,0.601,0.0,-8.997,1.0,0.0375,0.47,0.868,0.868,0.33,113.192,6GtO52K5I6mp44WsoHxdyN,260107.0,4.0,3pkHt0V0LB4SR79KJlZnse,12.0,2001,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.444,0.687,9.0,-8.85,1.0,0.0374,0.364,0.735,0.622,0.519,126.805,1jxOIWC7dr0M7S0FVQU2Lz,770227.0,4.0,3pkHt0V0LB4SR79KJlZnse,13.0,Run Like An Antelope,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.308,0.785,9.0,-8.334,0.0,0.0463,0.0735,0.844,0.149,0.43,157.849,1ACHVJPSggeDmAyu5TDegv,159093.0,4.0,3pkHt0V0LB4SR79KJlZnse,14.0,Sparks,"LivePhish, Vol. 7 8/14/93 (World Music Theatre, Tinley Park, IL)",https://i.scdn.co/image/7edc8a65ae52a510d71540ff94abaf8a709a4270,1993,1993.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
